ENSEMBL,ENTREZID,SYMBOL,gene_type,logFC_C10,logFC_C18,logFC_C19,P.Value_C10,P.Value_C18,P.Value_C19,pi_value_C10,pi_value_C18,pi_value_C19,pi_value_C10_C18_C19
ENSG00000124507,29993,PACSIN1,protein_coding,-2.0951792499662,1.75581891418368,-0.339360335782514,0.00455988269459533,0.00430939538206346,0.56946966298622,4.90491169308827,4.15353652991442,0.0829835816263294,20.3727298932465
ENSG00000187498,1282,COL4A1,protein_coding,-2.68301621572056,0.358690387593683,-2.32432582812688,0.0126542718825238,0.725544095262514,0.024795550976263,5.09172847001497,0.0499785512743055,3.73199853276197,19.0023231793182
ENSG00000261459,NA,NA,protein_coding,-0.300295439214046,-3.13449264881583,-3.43478808802988,0.857219795824512,0.0580624513821332,0.0374135779724932,0.0200921096886261,3.87456088315285,4.90134215788371,18.9905485998842
ENSG00000265118,NA,NA,protein_coding,-2.38599106122649,3.4284031471035,1.04241208587702,0.0845071414796365,0.00944685075669472,0.415695791309481,2.56042272766018,6.94153223489494,0.397392893286862,17.7732568990108
ENSG00000173366,NA,NA,protein_coding,4.49294745893201,-1.63774307015236,2.85520438877965,0.0346293734842379,0.367581775034946,0.125514650796666,6.56219851872439,0.711838522587166,2.57341164153166,16.8872380621271
ENSG00000172058,8293,SERF1A,protein_coding,-3.34737996897509,2.05162065903269,-1.2957593099424,0.00987016211727751,0.0736521601242158,0.250416960739435,6.71375870927284,2.32410565429576,0.779187056915397,15.6034845777984
ENSG00000130489,9997,SCO2,protein_coding,-0.0459522973890323,2.0918248219241,2.04587252453507,0.95684336034087,0.0116368441999532,0.0172166441702009,0.000880407069204709,4.0459338969115,3.60902448823323,14.6018745117265
ENSG00000235169,388588,SMIM1,protein_coding,0.0237003651779121,2.1661806469999,2.18988101217781,0.978723124686075,0.027613734499307,0.0180277466942177,0.000221364973140029,3.37680454226054,3.81928070885855,12.8969644458416
ENSG00000142494,55244,SLC47A1,protein_coding,-1.86772240664166,2.58474765903173,0.717025252390068,0.055047869585768,0.00792191707429672,0.417019396018446,2.35194715413631,5.43099348411547,0.272357557167063,12.7734096690982
ENSG00000135547,23493,HEY2,protein_coding,0.149897589144189,-2.35500072595838,-2.20510313681419,0.892619690636255,0.0183973469455847,0.0444058612476863,0.00739497827871568,4.08650276711903,2.98253364253169,12.1881319832314
ENSG00000196826,NA,NA,protein_coding,3.94502337007208,-0.604591949532181,3.3404314205399,0.0840066934630786,0.781326998744775,0.145509885057689,4.24360683870413,0.0647924072631676,2.79630020320932,11.8663986654088
ENSG00000272414,100631383,FAM47E-STBD1,protein_coding,-3.33585736623764,1.07598862983768,-2.25986873639996,0.033139053215208,0.386072981219231,0.112540754436147,4.93593438881558,0.444739016073414,2.1439152733515,10.5822251244426
ENSG00000160201,7307,U2AF1,protein_coding,2.96443988817176,-3.01813121066595,-0.0536913224941906,0.0883715608697427,0.0829312080577723,0.974025180754217,3.12359317811978,3.26345097650964,0.000613681909066336,10.1936932073539
ENSG00000175445,4023,LPL,protein_coding,-2.12348592587587,0.369859603913977,-1.75362632196189,0.0196148528965643,0.618253963594684,0.0267019189745617,3.62567160439178,0.0772389242170643,2.75925653455883,10.0041580665824
ENSG00000101447,81610,FAM83D,protein_coding,-1.44729097579784,2.23410703740259,0.786816061604753,0.0590453646530839,0.00320804852521678,0.207882348156306,1.77845168946698,5.57132469047104,0.536752058408986,9.90833180833733
ENSG00000088827,6614,SIGLEC1,protein_coding,-1.20716917720286,2.94121708352062,1.73404790631776,0.304894228926181,0.00892708041079693,0.114408355111224,0.622719180886902,6.02740838444906,1.63267938181177,9.8408253950494
ENSG00000181856,6517,SLC2A4,protein_coding,2.30977071596221,-0.309728636262641,2.00004207969957,0.0302237157457068,0.760806081863412,0.0423554313908052,3.51004802053608,0.0367728496010003,2.74623956045901,9.63943273310701
ENSG00000166762,117155,CATSPER2,protein_coding,1.16687095253539,-1.67696151972686,-0.510090567191464,0.0286698403398244,0.000649717316055293,0.288205570048534,1.79998563941783,5.34493846421052,0.275600724530201,9.62081247915094
ENSG00000163491,152110,NEK10,protein_coding,1.75551578505101,-1.89943163334138,-0.143915848290364,0.0279165704463918,0.0143723516557168,0.825381793314692,2.72831367860955,3.4996499141908,0.0119946829603797,9.54814273123151
ENSG00000258644,100529257,SYNJ2BP-COX16,protein_coding,-2.61475922660564,0.22912095488843,-2.38563827171721,0.0473612156971523,0.852791616026139,0.0860487969007385,3.46345034628032,0.0158453357342124,2.54131356811723,8.80171335750249
ENSG00000160062,653121,ZBTB8A,protein_coding,-1.52771717838885,-0.458203060014468,-1.98592023840332,0.0481684461429903,0.466965776549461,0.00628214415105356,2.01236614790628,0.151534600832513,4.37278208900545,8.79963864808547
ENSG00000105948,79989,TTC26,protein_coding,-0.738283495250048,2.29559130271533,1.55730780746528,0.475036930115426,0.0082838036168676,0.074770146408954,0.23866684448486,4.77889357782187,1.75395181911602,8.38194908418254
ENSG00000100433,54207,KCNK10,protein_coding,-1.68231507939119,2.18712346865844,0.504808389267257,0.0670086179001041,0.0121512110778693,0.494083835294616,1.97481809124573,4.18917350072997,0.154572002931622,8.27285561660876
ENSG00000255439,NA,NA,protein_coding,-0.132521828360163,2.66283781525491,2.53031598689475,0.935005098067991,0.0592736527237606,0.109217363569556,0.00386778488566608,3.26767029281961,2.43342591465429,7.95163357109322
ENSG00000155542,133383,SETD9,protein_coding,-2.09464168197645,2.05579579453636,-0.0388458874400857,0.0621628276560745,0.0298063257532176,0.966433489692698,2.52712075522903,3.13651028551943,0.000576007942096463,7.92634024152547
ENSG00000179761,51268,PIPOX,protein_coding,-1.23730993061465,1.29794976341033,0.0606398327956785,0.0109638404345236,0.00325808497133557,0.889376517965281,2.42517360789361,3.22804985596664,0.0030874371450443,7.82858131565505
ENSG00000111319,6337,SCNN1A,protein_coding,1.14626482446315,0.911134003137252,2.0573988276004,0.0806472592649361,0.114181604032151,0.00102251973571495,1.25333786553635,0.858656201792063,6.15229794040331,7.71090796876877
ENSG00000262304,NA,NA,protein_coding,1.38368915637296,2.42146360420704,3.80515276058,0.446438990289513,0.227819363804153,0.0541793122253461,0.484620360553559,1.55557089698317,4.81795699994464,7.49467369203024
ENSG00000078814,57644,MYH7B,protein_coding,0.0838907024001029,1.4548393930257,1.53873009542581,0.896285871492287,0.0168053019060114,0.0143529458333464,0.00398929227827618,2.58169060023908,2.83597028036506,7.32159781537584
ENSG00000255330,387104,SOGA3,protein_coding,2.46447650074544,-0.836473751909496,1.62800274883595,0.0298664967432011,0.411312160849338,0.0638984730086088,3.75787249990233,0.322735371128703,1.94466478226274,7.30780230679369
ENSG00000254692,NA,NA,protein_coding,-3.87809918716601,1.84190401189373,-2.03619517527227,0.0356254050938016,0.339406010570788,0.230178750894179,5.61641909832958,0.864369582222069,1.29895970293464,7.29550208352266
ENSG00000110944,51561,IL23A,protein_coding,-0.0287959844483,1.59724849497679,1.56845251052849,0.967137117411191,0.0228013168988551,0.0205263239655231,0.000417885850727527,2.62274602958835,2.64705976819112,6.94256549710634
ENSG00000248712,283152,CCDC153,protein_coding,-2.29289810254905,1.23536602994677,-1.05753207260228,0.00636554833439806,0.0818665838918248,0.13986212299866,5.03558068088378,1.34271109974155,0.90344952673045,6.76133007386674
ENSG00000203546,NA,NA,protein_coding,4.17279589612009,-2.06993540868106,2.10286048743903,0.0582080294485581,0.350063601087277,0.238655917767573,5.15347429861361,0.943586356844978,1.30845823860856,6.74310590347842
ENSG00000164309,202333,CMYA5,protein_coding,2.01472533426457,-1.20655278409218,0.808172550172387,0.00697400048311837,0.0559638420313922,0.235647272927344,4.34479150254257,1.51071566522194,0.507320282346869,6.56374458501421
ENSG00000183087,2621,GAS6,protein_coding,-0.985523046650955,1.3108772971796,0.325354250528642,0.0215094836202755,0.0011671828775625,0.402051047715638,1.64323157769452,3.8446210214383,0.128748794181928,6.31760266669556
ENSG00000184916,3714,JAG2,protein_coding,-1.74030939296174,2.43993950234796,0.699630109386219,0.122599943007052,0.0249635918001401,0.488467130415334,1.58630894786699,3.91047378402164,0.217700161754072,6.2032195539928
ENSG00000177602,83903,HASPIN,protein_coding,-0.196480723860879,1.64370716675117,1.44722644289029,0.781570123610863,0.016771177389321,0.0353401114861469,0.0210297347315649,2.9182976128459,2.10098506107762,6.1312996883677
ENSG00000142627,1969,EPHA2,protein_coding,-2.00458966958271,1.48094174683879,-0.523647922743915,0.0197379015093254,0.062223340479921,0.484228407662978,3.41722205016087,1.78608487314365,0.164922774972405,6.10344861196525
ENSG00000240764,56097,PCDHGC5,protein_coding,1.82794276894608,-2.09325221265597,-0.265309443709887,0.0883765029828223,0.0319194689996748,0.783433467408623,1.92603600406516,3.13138880394663,0.0281222385277175,6.03116757912773
ENSG00000237541,3117,HLA-DQA1,protein_coding,1.05830364012447,-2.78871877014173,-1.73041513001726,0.47562102123121,0.0450909493058664,0.124011393976617,0.341555815040477,3.75336621265449,1.56868778180649,5.8878597184364
ENSG00000261611,NA,NA,protein_coding,-1.30349691117119,-0.592828942525514,-1.8963258536967,0.0796535499003465,0.360324163962188,0.00681560939382921,1.43227571167171,0.262804990220574,4.1083810629068,5.88433441069339
ENSG00000203852,333932,HIST2H3A,protein_coding,-2.9881101095186,1.89250594681179,-1.09560416270681,0.0643935583758326,0.141106013582306,0.475614411577543,3.5593099925266,1.60949015581343,0.353600759259188,5.72867439445993
ENSG00000184434,64922,LRRC19,protein_coding,-0.380141201385806,-1.16221640260052,-1.54235760398633,0.528039403873623,0.0355934173895405,0.00655801724914673,0.105425953703543,1.68362191058647,3.36731745159385,5.66928944140361
ENSG00000213648,445329,SULT1A4,protein_coding,-1.54000160228133,1.34540399925356,-0.194597603027765,0.020219529474838,0.0242776197383954,0.720190762667273,2.60911530536062,2.17255016462484,0.0277403657159888,5.66843388618641
ENSG00000115155,9381,OTOF,protein_coding,-0.156420862292186,2.21680601012934,2.06038514783715,0.913140111298151,0.0729193820754563,0.0829822488297789,0.00617277073638736,2.520856516944,2.22730683832753,5.6147209586319
ENSG00000036448,9172,MYOM2,protein_coding,-0.369983312271037,3.71250476623485,3.34252145396381,0.921233637865718,0.190587903323096,0.238976911769889,0.0131825840811602,2.67264950983541,2.07785859201666,5.55338774746062
ENSG00000203989,727940,RHOXF2B,protein_coding,2.58921478757034,-2.9188146599183,-0.329599872347967,0.185921121826013,0.100576287286259,0.841620826157668,1.89186485403085,2.91153046646552,0.0246816007131505,5.50822216094616
ENSG00000158220,83850,ESYT3,protein_coding,1.59131946080867,-1.20357433755087,0.387745123257798,0.0097924904324512,0.0389673741106985,0.483610108734917,3.19713081985746,1.69619594059154,0.122335381573685,5.42296031818233
ENSG00000240403,3812,KIR3DL2,protein_coding,-2.31376404734208,1.67073762861244,-0.643026418729636,0.0453814928107883,0.0910384455334354,0.542808167886224,3.10766559521222,1.73886223341804,0.170629391780404,5.40380233760712
ENSG00000196993,100507607,NPIPB9,protein_coding,2.23782801701604,-2.22456676240012,0.0132612546159184,0.111145059376765,0.0746906922487749,0.990805572177908,2.13513372635328,2.50649392846687,5.31983140122554e-05,5.35169972156934
ENSG00000183628,8214,DGCR6,protein_coding,0.356781621802467,1.2940220956763,1.65080371747877,0.63771563476624,0.0457867754449587,0.0158028552297298,0.0697054727333153,1.73303195523257,2.97353403116832,5.15322949598621
ENSG00000148935,2620,GAS2,protein_coding,2.03669098476662,-0.729629660735433,1.30706132403118,0.017153885887716,0.311798006506973,0.0827369299975206,3.59605794458888,0.369285027469537,1.41463325248291,5.08710314627078
ENSG00000284922,NA,NA,protein_coding,-1.78156113961685,2.47055981945821,0.688998679841358,0.150514697462141,0.0401075561432023,0.538163551718083,1.46519345435131,3.45081322689158,0.185399705225737,5.05610895223047
ENSG00000255374,259289,TAS2R43,protein_coding,-0.130082518862148,2.23019908200102,2.10011656313887,0.921446456352178,0.0792922996823029,0.104849228110336,0.00462181834151598,2.45493398274107,2.05692716707214,5.04962040246873
ENSG00000180071,253650,ANKRD18A,protein_coding,-1.47399480003123,2.0253380965261,0.551343296494861,0.111301790091375,0.0178431260959913,0.496826186203405,1.40545087385331,3.54136250874418,0.167495624494543,4.97721103254585
ENSG00000184828,201501,ZBTB7C,protein_coding,-1.6300199464523,1.84698175946877,0.216961813016472,0.091351645146683,0.0261244231763502,0.802537106125412,1.69405304212243,2.92368585260492,0.0207274204258163,4.95287891281568
ENSG00000154380,55740,ENAH,protein_coding,2.00760871012866,-1.39817186692707,0.609436843201589,0.0240445980703539,0.0844684678225567,0.392475605833961,3.25028332477734,1.50066539173823,0.247545525046637,4.87758769883721
ENSG00000181143,94025,MUC16,protein_coding,-2.36751644521039,1.93412642255148,-0.433390022658912,0.0566163957721377,0.141042556857191,0.707228956259921,2.95242980581287,1.6452643079597,0.065199180359585,4.8575273812603
ENSG00000284952,NA,NA,protein_coding,1.64106968582901,-2.91845286767147,-1.27738318184247,0.294768604752947,0.022326019599788,0.344977601670868,0.870618278159249,4.81891639171345,0.590418132634902,4.81891639171345
ENSG00000102383,158866,ZDHHC15,protein_coding,1.79164460559065,-0.471213166501792,1.32043143908886,0.0193719809280869,0.48104318905481,0.0697272713672946,3.06877540443628,0.149759050747889,1.52720747647547,4.68665674127914
ENSG00000184659,349334,FOXD4L4,protein_coding,1.64476330332931,-1.69299806513033,-0.0482347618010244,0.075256805892983,0.0359854697440986,0.949158800649775,1.84781627120429,2.44447389695838,0.00109305377872082,4.51693864133386
ENSG00000260537,NA,NA,protein_coding,-2.56026755929249,2.3957900711758,-0.16447748811669,0.155160265352745,0.123365934417028,0.920643589507256,2.07181839924277,2.1773053904847,0.00590613437385334,4.51098136877666
ENSG00000144152,129804,FBLN7,protein_coding,0.413519225909997,1.10114185211626,1.51466107802626,0.485752929420587,0.0498507502881529,0.00854063925434607,0.129673249317399,1.43404819728543,3.13309101364537,4.49300352004933
ENSG00000269313,79917,MAGIX,protein_coding,-1.29555523295812,1.22316234427109,-0.0723928886870331,0.0209392959367902,0.0205296140017456,0.883234183362925,2.17528637024515,2.06423227668383,0.003903723613852,4.49029633649045
ENSG00000129354,10053,AP1M2,protein_coding,1.23096771958098,0.642532345928388,1.87350006550937,0.108769163866164,0.340526637588799,0.00994855327622797,1.18603027048491,0.300608057601086,3.75119690229411,4.44903307667002
ENSG00000135423,27165,GLS2,protein_coding,-1.70184456697602,0.356494404653124,-1.3453501623229,0.0354118947441083,0.625757332077934,0.0468696747781354,2.46912261157802,0.0725801407174558,1.78811574423292,4.41507701620417
ENSG00000019144,23187,PHLDB1,protein_coding,-1.71053388610675,1.4997045780135,-0.210829308093252,0.0362562364875848,0.0639579542519133,0.762935893476769,2.46422467271985,1.790805388958,0.0247749636553596,4.41294682350998
ENSG00000152475,116412,ZNF837,protein_coding,1.50040756280597,-0.249192806613375,1.25121475619259,0.0233713372687839,0.682098247457357,0.0369776745337042,2.44763951984528,0.0414041489231542,1.79181510974115,4.38571747485835
ENSG00000129048,51554,ACKR4,protein_coding,1.51303921558589,-0.0155510973416043,1.49748811824429,0.0415179490394866,0.98059269445517,0.0400463263595825,2.09066328285469,0.000132360779934539,2.09264577918044,4.37501769455339
ENSG00000276289,102723475,KCNE1B,protein_coding,-2.99896926828137,1.76235208021465,-1.23661718806672,0.057578738278599,0.216077906808419,0.362098216624128,3.71793573098121,1.1726508089836,0.545562874152947,4.35984034268414
ENSG00000147100,6567,SLC16A2,protein_coding,-1.41270707228961,-0.409159024317389,-1.821866096607,0.0974871988075754,0.60794455635798,0.0212996529394658,1.4283208878401,0.0884340054910177,3.04548141917771,4.34992472454042
ENSG00000099958,91319,DERL3,protein_coding,-1.56660395672805,1.72645860561022,0.159854648882168,0.0792704282193193,0.035585063050022,0.820561952603332,1.72465674332217,2.50117627810371,0.0137296958399319,4.31367053426901
ENSG00000078081,27074,LAMP3,protein_coding,0.157157292914985,1.76431735592976,1.92147464884474,0.889282535176128,0.0795189656694271,0.0697800382830548,0.00800877286330649,1.9399185878083,2.2217411799616,4.30999701230665
ENSG00000128165,79924,ADM2,protein_coding,-0.425916802261116,1.91438582362789,1.48846902136678,0.675091035470492,0.0305656289707044,0.10254256115605,0.0726774460523412,2.89984782574282,1.47223851640219,4.26926766076374
ENSG00000143630,57657,HCN3,protein_coding,1.50216676016273,-1.42890754015494,0.0732592200077804,0.0443750405936839,0.0341737106080181,0.911052988943009,2.03222318080824,2.09521836107055,0.00296380157749084,4.25795132222264
ENSG00000260861,NA,NA,protein_coding,-1.55925995082926,1.92936984986352,0.370109899034256,0.109131527789655,0.0367295058329865,0.651025505285148,1.50008566901578,2.76861662945202,0.0689892241800065,4.15316212883975
ENSG00000284057,NA,NA,protein_coding,1.57604924209419,1.71784044067785,3.29388968277204,0.393775390669709,0.315534600842313,0.05511569955154,0.637908182841726,0.860557339481894,4.14610022362136,4.14610022362136
ENSG00000184986,80757,TMEM121,protein_coding,0.989193162730709,1.1220967703126,2.11128993304331,0.246321077083339,0.147042243836557,0.0115353741791588,0.601922481611401,0.934210506738826,4.09161299078586,4.09161299078586
ENSG00000188223,NA,NA,protein_coding,3.03853364141636,-1.30664610386272,1.73188753755364,0.0592514847623285,0.351407040257426,0.233713236236804,3.72919465452815,0.593464995324875,1.0933695091362,4.07738772889477
ENSG00000148082,53358,SHC3,protein_coding,-2.01547969434166,1.42436329985268,-0.591116394488977,0.0353522233106521,0.109230951641431,0.495618503065665,2.92563660152912,1.36974506738327,0.180203303767201,4.00737630390046
ENSG00000242852,163051,ZNF709,protein_coding,-2.6154562941744,1.49598025791349,-1.11947603626091,0.0415186881082862,0.185094963009318,0.251371856115021,3.61392341484783,1.0959632145608,0.671331137478721,3.96072712291317
ENSG00000237651,339804,C2orf74,protein_coding,-1.65412040015614,0.370255902045749,-1.28386449811039,0.0290875538738971,0.565254015344274,0.0648990025213946,2.54121325999324,0.0917332486030159,1.52492543592256,3.87516073826739
ENSG00000065833,4199,ME1,protein_coding,-1.49552752586454,1.31930462025152,-0.176222905613014,0.0474533740071637,0.0341889962254514,0.791985873163611,1.9796789935381,1.93425051188882,0.0178483078839905,3.82919510662661
ENSG00000228570,283008,NUTM2E,protein_coding,0.946995222161151,-2.18454417675325,-1.2375489545921,0.377378793781528,0.0179077913197896,0.23641903409871,0.400789692980514,3.81630687155946,0.775098643266951,3.81630687155946
ENSG00000204839,642475,MROH6,protein_coding,-1.19051809792814,1.33256548586852,0.142047387940376,0.0519842729183174,0.0137457821946401,0.798209171872708,1.52877765493793,2.48101112064147,0.0139040651327384,3.79291436288921
ENSG00000251201,100302736,TMED7-TICAM2,protein_coding,0.213565502522466,1.83796144250154,2.05152694502401,0.865212628893928,0.128322342042753,0.0757787567427829,0.0134283901580174,1.6389060324533,2.29863854404751,3.76725257626913
ENSG00000105711,6324,SCN1B,protein_coding,-0.392268316535016,1.38584121263967,0.993572896104658,0.470823225879497,0.00826740820548582,0.0499507865540148,0.128327489228007,2.88619534173512,1.29309306507939,3.73211918086212
ENSG00000213934,3047,HBG1,protein_coding,5.20885148668414,-2.04351501425765,3.16533647242649,0.231873841176304,0.5889435122703,0.441511711573466,3.30630933175291,0.469857964726302,1.12387731491265,3.71588605404112
ENSG00000272636,8447,DOC2B,protein_coding,-1.49220593659781,1.80215007731334,0.309944140715538,0.0920276261098264,0.0467219692362645,0.716968502849612,1.54604738386043,2.39772258199525,0.044786904439278,3.70699272511683
ENSG00000163380,56203,LMOD3,protein_coding,1.02680131432376,-1.15250923620646,-0.125707921882706,0.032856399351971,0.00775637713426255,0.753566401096769,1.523136565991,2.43218758925032,0.0154467975431543,3.70455385253667
ENSG00000142089,10410,IFITM3,protein_coding,-0.184962429438756,1.94728246945245,1.7623200400137,0.872384016633031,0.078196091056409,0.109490266712311,0.0109668478436249,2.15528136140852,1.69292778315655,3.64873569724796
ENSG00000129646,84074,QRICH2,protein_coding,0.978284705820642,-0.0468396377561102,0.931445068064531,0.0125454795113969,0.892463797764382,0.00786144783101987,1.86022082607959,0.00231431801096504,1.96022378288281,3.64644910469512
ENSG00000258465,NA,NA,protein_coding,-3.71074595067896,1.20922578545749,-2.50152016522147,0.171139019867048,0.611379888144342,0.307640329252732,2.84484694389872,0.258398069730561,1.28067009010017,3.64331039196396
ENSG00000204001,138307,LCN8,protein_coding,1.5900897316225,-2.88998480100948,-1.29989506938698,0.350756462913166,0.0560056548344284,0.333196741238865,0.723481793111352,3.61759084264619,0.620438947898839,3.61759084264619
ENSG00000185482,246329,STAC3,protein_coding,0.541489198237584,0.719257884844753,1.26074708308234,0.18508537575097,0.0423645831643713,0.00139516824366726,0.396710091487308,0.987538962976199,3.59990370729769,3.59990370729769
ENSG00000118557,83449,PMFBP1,protein_coding,-1.86913822255354,0.814338612263931,-1.05479961028961,0.0119542576063217,0.207219281273379,0.149412211536198,3.59337597097762,0.556657312409516,0.870857226257004,3.59337597097762
ENSG00000111057,3875,KRT18,protein_coding,-1.37408295252195,1.42455837261009,0.0504754200881334,0.0578346590457247,0.0331749199965462,0.927283152426913,1.70085612081815,2.10719266413265,0.00165496943489034,3.58403154053312
ENSG00000116983,51440,HPCAL4,protein_coding,-0.968720482646475,1.92888358206154,0.960163099415066,0.242754872952512,0.0143720234847699,0.18994185674349,0.595600393925536,3.55393343783223,0.692641804649089,3.55393343783223
ENSG00000272949,NA,NA,protein_coding,-1.87866467804926,-0.666896873970281,-2.54556155201954,0.206277331983326,0.629996025301392,0.0846557952900849,1.28791574160903,0.133820987594267,2.72971589031252,3.51564406525381
ENSG00000162526,81629,TSSK3,protein_coding,-1.50335059577925,1.63759111551374,0.134240519734488,0.093385876599747,0.0410785322631583,0.870463926276984,1.54802837176615,2.27033189320755,0.00808788689960309,3.51453818401084
ENSG00000264324,NA,NA,protein_coding,1.95753230654807,-1.93011234791951,0.0274199586285642,0.0959241323194761,0.122584886407156,0.981399967731028,1.99290906630815,1.75941913933301,0.000223581263269135,3.50636235421285
ENSG00000150967,23457,ABCB9,protein_coding,-1.04602279142543,1.77824710681042,0.732224315384986,0.149675369897122,0.0109227933932923,0.217314794443898,0.862811543751032,3.48832738877121,0.485399338300666,3.48832738877121
ENSG00000167618,3904,LAIR2,protein_coding,0.0756173731731555,-2.06322707468445,-1.9876097015113,0.959020918722109,0.0794375369845088,0.168824908347195,0.00137411282885419,2.26949661259136,1.53555466267466,3.484936105389
ENSG00000064270,9914,ATP2C2,protein_coding,1.64158031248814,-1.64042803574003,0.0011522767481067,0.0882162477609973,0.0592780816604963,0.998924183102099,1.73096668939354,2.01297885443153,5.3865808966594e-07,3.48439934347455
ENSG00000107130,23413,NCS1,protein_coding,0.637706607977568,1.08087010929897,1.71857671727654,0.395612815554274,0.09592776251759,0.0144617929350169,0.256823357905835,1.10038595971604,3.16179939690466,3.47919966379252
ENSG00000122477,127495,LRRC39,protein_coding,-0.962919668364175,-0.547959107464681,-1.51087877582886,0.0900051766735888,0.254644902019165,0.0053370129971603,1.00695640295018,0.325523334825004,3.43377682209546,3.45766355731095
ENSG00000179934,1237,CCR8,protein_coding,1.0660033493794,0.150615749352743,1.21661909873214,0.0416753726219532,0.751983452168624,0.0119538339116676,1.47121308453373,0.0186449820998484,2.3389414365005,3.44108124533765
ENSG00000255641,NA,NA,protein_coding,-1.9675406866478,0.175980363633994,-1.7915603230138,0.10651771193385,0.851403520112003,0.0996444932951143,1.91358712247897,0.0122947904227558,1.79433132388265,3.43360931484248
ENSG00000188394,NA,NA,protein_coding,-1.84273080485816,-0.383860597678186,-2.22659140253635,0.191736689007787,0.720032181766299,0.0681883129594678,1.32178118079321,0.0547569820011488,2.59685140768055,3.43246931998851
ENSG00000197915,388697,HRNR,protein_coding,1.24582021558925,-1.52705282614474,-0.28123261055549,0.096999886821487,0.0202109361610157,0.697311824998899,1.26230088775231,2.58745903027379,0.0440334250888251,3.26615183093735
ENSG00000197275,25788,RAD54B,protein_coding,1.41902135269249,-0.448949898916989,0.970071453775497,0.0162984668140255,0.387726048514643,0.0477540517352067,2.53700193363882,0.18473166904041,1.28145447088778,3.25105247051241
ENSG00000139329,4060,LUM,protein_coding,-2.347748493409,1.83739490654892,-0.510353586860079,0.0771077969604442,0.213118873102193,0.708541423044158,2.61281330095449,1.23358668091438,0.0763666338153889,3.22313168777338
ENSG00000143195,387597,ILDR2,protein_coding,-1.74271661010248,0.480613266872656,-1.26210334322983,0.0408475745447446,0.553141013529644,0.0881563882576212,2.4203436029507,0.123596496906945,1.33119871922561,3.22195830433387
ENSG00000169507,151258,SLC38A11,protein_coding,2.26440110494076,-1.32935849750793,0.935042607432834,0.0378250484642332,0.184564425820089,0.311075347730912,3.2204776871905,0.975552397513582,0.474192276121336,3.2204776871905
ENSG00000283239,104266957,KBTBD11-OT1,protein_coding,-1.36042787484196,2.7087325035384,1.34830462869645,0.360063071997789,0.0648545243791665,0.338720980459378,0.603514942253038,3.21813598319187,0.633916075777499,3.21813598319187
ENSG00000183690,80258,EFHC2,protein_coding,1.01644774319382,-1.1890269594263,-0.172579216232482,0.04850521332096,0.00986955045696378,0.706460444082798,1.33582739567974,2.38483449768136,0.026044300570157,3.18572725616488
ENSG00000173421,339834,CCDC36,protein_coding,2.04387585032425,-0.830974582806925,1.21290126751733,0.0280773989704007,0.279137646709691,0.156072327223638,3.17136591515064,0.460510813201365,0.978416030759797,3.17136591515064
